feature_1,feature_2,feature_3,feature_4,feature_1_2,feature_3_4,class
0.437165343,0.014336726,0.445257016,0.304366355,0.451502069,0.749623371,0
0.112373002,0.461056873,0.295160152,0.107301689,0.573429875,0.402461841,0
0.340004472,0.103337754,0.163415136,0.363605405,0.443342227,0.52702054,0
0.483847681,0.279071682,0.452658408,0.008894943,0.762919363,0.461553351,0
0.199803643,0.099050075,0.476798443,0.218228254,0.298853719,0.695026697,0
0.29176417,0.084628207,0.180306903,0.343734128,0.376392378,0.524041031,0
0.355704222,0.318512165,0.457695854,0.025172705,0.674216388,0.482868559,0
0.18986482,0.189575121,0.161649334,0.074332617,0.379439941,0.235981951,0
0.082754437,0.020686217,0.159079112,0.15158562,0.103440653,0.310664732,0
0.002243206,0.006990139,0.464031446,0.22052111,0.009233345,0.684552555,0
0.165310036,0.063923083,0.452019205,0.107851639,0.229233119,0.559870844,0
0.008193345,0.172800104,0.180490362,0.081126902,0.180993449,0.261617264,0
0.398994945,0.094226045,0.478004127,0.160470262,0.49322099,0.638474389,0
0.166982128,0.365412033,0.407877758,0.233229114,0.532394161,0.641106872,0
0.407114732,0.3019637,0.043493562,0.039945887,0.709078432,0.083439448,0
0.417478585,0.462222692,0.082760513,0.173547133,0.879701277,0.256307647,0
0.153335813,0.419421151,0.169851558,0.27511226,0.572756964,0.444963818,0
0.460117212,0.407955865,0.153998169,0.172653193,0.868073078,0.326651362,0
0.355955985,0.026803045,0.110636096,0.374617584,0.38275903,0.485253679,0
0.079869104,0.016768585,0.098972064,0.140969808,0.096637689,0.239941872,0
0.396750687,0.135079635,0.484011879,0.486364139,0.531830322,0.970376018,0
0.086381116,0.081951034,0.017714756,0.179405553,0.16833215,0.197120308,0
0.175572866,0.005438063,0.459601226,0.322039605,0.181010929,0.781640832,0
0.424645013,0.476004372,0.124328914,0.398689533,0.900649385,0.523018447,0
0.374728491,0.051873375,0.253393406,0.397934134,0.426601867,0.65132754,0
0.189909946,0.013029592,0.043283245,0.270342163,0.202939537,0.313625408,0
0.134861829,0.102598154,0.17241469,0.497270578,0.237459983,0.669685268,0
0.214318746,0.099335796,0.292267266,0.118588161,0.313654541,0.410855427,0
0.348999551,0.06543923,0.107896451,0.153304243,0.414438781,0.261200694,0
0.17514499,0.250244039,0.024928199,0.3374687,0.425389029,0.362396899,0
0.397854268,0.437043434,0.413829555,0.136744719,0.834897702,0.550574274,0
0.241071598,0.034741488,0.008961445,0.384634714,0.275813087,0.393596158,0
0.043883451,0.314591966,0.331428468,0.329659472,0.358475417,0.66108794,0
0.028530943,0.071880796,0.052678493,0.165127782,0.100411739,0.217806275,0
0.168796531,0.335026384,0.265126128,0.047466862,0.503822915,0.312592991,0
0.495299787,0.255585763,0.456905769,0.093450721,0.75088555,0.550356491,0
0.405751789,0.495585459,0.436251577,0.320304336,0.901337249,0.756555914,0
0.307974608,0.385923061,0.190005837,0.010408217,0.693897669,0.200414055,0
0.066862777,0.307088098,0.441898189,0.197828459,0.373950875,0.639726649,0
0.087052627,0.34570497,0.12204453,0.304056623,0.432757597,0.426101154,0
0.175387242,0.425566892,0.403570723,0.447164957,0.600954134,0.850735679,0
0.042230859,0.192000266,0.05791724,0.344126345,0.234231125,0.402043585,0
0.093747626,0.348761544,0.17298992,0.389080179,0.44250917,0.562070099,0
0.495294252,0.398691933,0.340544877,0.006780155,0.893986186,0.347325032,0
0.029845433,0.090483571,0.140018103,0.326094037,0.120329005,0.466112141,0
0.453966646,0.150325021,0.29992425,0.143513683,0.604291667,0.443437932,0
0.203782145,0.017662276,0.158690992,0.459638143,0.221444421,0.618329135,0
0.467368229,0.117456984,0.040242362,0.291155224,0.584825214,0.331397587,0
0.03139498,0.424075274,0.376875747,0.289655605,0.455470254,0.666531352,0
0.184376101,0.401419595,0.001463481,0.361349946,0.585795696,0.362813427,0
0.256434506,0.293624038,0.135723113,0.134078792,0.550058545,0.269801905,0
0.272808088,0.396765995,0.039822651,0.217777122,0.669574083,0.257599773,0
0.32338656,0.196843349,0.310795935,0.39567175,0.520229909,0.706467684,0
0.330836225,0.206775154,0.327400325,0.035409287,0.53761138,0.362809612,0
0.364899571,0.017270723,0.258712316,0.311332815,0.382170293,0.57004513,0
0.216560489,0.320835371,0.238230945,0.096405198,0.53739586,0.334636143,0
0.315763727,0.363280017,0.142829621,0.00411801,0.679043745,0.146947631,0
0.435356879,0.363758323,0.117196394,0.026314363,0.799115202,0.143510756,0
0.111171278,0.094084787,0.324126613,0.245253692,0.205256065,0.569380305,0
0.419755777,0.301466497,0.181253643,0.430477315,0.721222274,0.611730958,0
0.094238334,0.11243771,0.319058522,0.214811384,0.206676044,0.533869906,0
0.170610251,0.256625185,0.21600966,0.306619039,0.427235436,0.522628698,0
0.118522191,0.207231379,0.437388184,0.120367094,0.32575357,0.557755278,0
0.112852261,0.087749733,0.446206986,0.342035317,0.200601994,0.788242303,0
0.188025182,0.006207391,0.353415232,0.446580314,0.194232573,0.799995546,0
0.0504491,0.015101961,0.382965652,0.411584435,0.065551061,0.794550087,0
0.260969039,0.240118347,0.151932922,0.151111323,0.501087386,0.303044245,0
0.140710461,0.399712869,0.060924786,0.354173686,0.54042333,0.415098472,0
0.350752247,0.463682051,0.459821643,0.478502001,0.814434298,0.938323644,0
0.382692423,0.231344765,0.056681965,0.11906805,0.614037187,0.175750015,0
0.236126656,0.098764359,0.195904743,0.317266421,0.334891014,0.513171164,0
0.133460864,0.328448724,0.362353956,0.16148314,0.461909588,0.523837096,0
0.409707453,0.468025244,0.294135516,0.398259161,0.877732697,0.692394677,0
0.221560863,0.473656676,0.289174318,0.394210611,0.695217539,0.683384929,0
0.030050753,0.371342961,0.304793503,0.340296903,0.401393714,0.645090406,0
0.141100581,0.295834234,0.397115482,0.122890623,0.436934815,0.520006105,0
0.096683099,0.136751503,0.420711999,0.24609559,0.233434601,0.66680759,0
0.205933975,0.43508847,0.410473792,0.488503628,0.641022445,0.898977419,0
0.154117721,0.115664175,0.341993765,0.086387366,0.269781896,0.428381131,0
0.053649626,0.482541717,0.176480931,0.007320837,0.536191343,0.183801768,0
0.170096226,0.030594794,0.410965027,0.196417006,0.20069102,0.607382033,0
0.293332273,0.448337945,0.041504523,0.2872817,0.741670217,0.328786223,0
0.374008091,0.038253046,0.299991195,0.123173358,0.412261137,0.423164553,0
0.300881036,0.43739151,0.135723043,0.006323902,0.738272547,0.142046945,0
0.080139244,0.136917071,0.080751852,0.209883831,0.217056315,0.290635683,0
0.078339438,0.187754833,0.110148985,0.397782686,0.177887076,0.507931671,1_2
0.411719439,0.202269563,0.174687298,0.106796136,0.613989002,0.281483435,0
0.366016201,0.163206222,0.294872916,0.220456353,0.529222424,0.515329269,0
0.391364056,0.412621452,0.07031341,0.08105405,0.803985508,0.15136746,0
0.074459606,0.449682524,0.429743801,0.365427541,0.524142129,0.795171342,0
0.467982328,0.254448811,0.123508557,0.293893795,0.722431139,0.417402351,0
0.450536767,0.453115239,0.178291396,0.083639883,0.903652006,0.261931279,0
0.339327635,0.178857383,0.166021033,0.032321427,0.518185018,0.19834246,0
0.166160946,0.05480744,0.471353618,0.178689227,0.220968387,0.650042844,0
0.236738797,0.419506565,0.3507512,0.491031894,0.656245362,0.841783094,0
0.4996952,0.172092048,0.004645014,0.270081781,0.671787248,0.274726795,0
0.079917469,0.138177721,0.182430422,0.386416075,0.218095189,0.568846497,0
0.142785073,0.197634205,0.38996383,0.21114324,0.340419278,0.483116756,3_4
0.230903505,0.448415142,0.224309761,0.286053036,0.679318647,0.510362797,0
0.065633472,0.476439609,0.445161332,0.118562662,0.542073081,0.563723994,0
0.361252564,0.168964518,0.017552299,0.388449048,0.530217082,0.406001347,0
0.419956921,0.080757268,0.163842242,0.176114354,0.500714189,0.339956595,0
0.443868283,0.472983407,0.307094793,0.277086342,0.91685169,0.584181134,0
0.095122531,0.096960594,0.177657434,0.427422964,0.192083125,0.605080398,0
0.323335221,0.296980467,0.018313621,0.083305724,0.620315688,0.101619345,0
0.202195922,0.417830081,0.314147892,0.307058382,0.620026003,0.621206274,0
0.465034398,0.058242718,0.451353887,0.358380475,0.523277117,0.809734363,0
0.407037502,0.127688008,0.132974436,0.014196539,0.534725511,0.147170975,0
0.463142169,0.271047225,0.235774548,0.036838357,0.734189394,0.272612905,0
0.021707657,0.367697075,0.14319813,0.009317437,0.389404732,0.152515568,0
0.251129085,0.139300926,0.243321144,0.489326098,0.390430011,0.732647242,0
0.246434761,0.490618471,0.376007257,0.065568079,0.737053232,0.441575336,0
0.403232626,0.400429944,0.17040975,0.423179878,0.80366257,0.593589628,0
0.248268166,0.4819119,0.196359317,0.432851636,0.730180066,0.629210953,0
0.158173886,0.490444715,0.425508299,0.053190509,0.648618601,0.478698809,0
0.146567233,0.062356737,0.156895895,0.270281242,0.20892397,0.427177137,0
0.475244964,0.28323925,0.438446821,0.074659547,0.758484213,0.513106368,0
0.176799997,0.448298836,0.278652243,0.415855283,0.625098833,0.694507526,0
0.313132125,0.119181739,0.440111201,0.387648042,0.432313864,0.827759243,0
0.160412414,0.375327814,0.309144638,0.1760192,0.535740228,0.485163838,0
0.464657866,0.408569682,0.118210169,0.364092345,0.873227547,0.482302514,0
0.21382506,0.417379534,0.184329437,0.123966449,0.631204594,0.308295886,0
0.215493411,0.385815617,0.28343549,0.131923738,0.601309028,0.415359228,0
0.437417721,0.393789811,0.317905317,0.178181374,0.831207532,0.496086691,0
0.228115153,0.416182078,0.270186723,0.272571759,0.644297231,0.542758483,0
0.213599587,0.015580703,0.032347131,0.283958376,0.229180291,0.316305506,0
0.482396056,0.433101158,0.359474537,0.354038127,0.915497214,0.713512665,0
0.471705752,0.061613555,0.303830533,0.490413599,0.533319307,0.794244133,0
0.281633394,0.028790264,0.276691058,0.169507137,0.310423657,0.446198195,0
0.437750022,0.027622849,0.010315112,0.10633437,0.465372871,0.116649481,0
0.078955651,0.224799032,0.160475487,0.372629937,0.303754684,0.533105424,0
0.072807424,0.403724214,0.48246737,0.04123694,0.476531639,0.52370431,0
0.469407502,0.380738253,0.183256485,0.432342969,0.850145755,0.615599454,0
0.087719366,0.220480433,0.441516084,0.400369125,0.308199799,0.841885209,0
0.268566205,0.059415355,0.202097999,0.455433047,0.32798156,0.657531046,0
0.402547926,0.420611784,0.480592505,0.244142853,0.823159709,0.724735358,0
0.368043201,0.489315419,0.095821247,0.404361105,0.85735862,0.500182351,0
0.388082931,0.107653238,0.3142652,0.165030949,0.495736169,0.479296148,0
0.329705949,0.000103717,0.297487765,0.097666809,0.329809667,0.395154574,0
0.095826615,0.181232059,0.177380628,0.330644856,0.277058674,0.508025484,0
0.136395331,0.429107027,0.35797784,0.293696346,0.565502358,0.651674186,0
0.454258149,0.213935977,0.09516202,0.3079464,0.668194125,0.40310842,0
0.065512391,0.483916018,0.027939594,0.448728915,0.549428409,0.476668509,0
0.09794847,0.439058405,0.31553161,0.273275659,0.537006874,0.588807269,0
0.330462457,0.389778659,0.302529157,0.122705105,0.720241115,0.425234262,0
0.039539146,0.194539548,0.129407706,0.095694519,0.234078694,0.225102225,0
0.143625254,0.404242212,0.287402166,0.200428488,0.547867466,0.487830654,0
0.186381821,0.215615163,0.021118333,0.25002511,0.401996984,0.271143443,0
0.422698387,0.040185411,0.431748309,0.1168912,0.462883798,0.548639509,0
0.039728148,0.046354229,0.351267504,0.479909384,0.086082378,0.831176887,0
0.281846649,0.359216511,0.189321383,0.066850288,0.64106316,0.256171671,0
0.202977548,0.040107302,0.106688638,0.137271537,0.243084849,0.243960175,0
0.459195277,0.080131482,0.174700101,0.477623006,0.539326759,0.652323107,0
0.352677167,0.465389656,0.440006913,0.037471077,0.818066823,0.47747799,0
0.209688105,0.243381659,0.222355711,0.217300978,0.453069764,0.439656689,0
0.145624061,0.248524208,0.375855622,0.30506767,0.394148268,0.680923292,0
0.291389452,0.044094001,0.470852811,0.487824593,0.335483453,0.958677404,0
0.315812315,0.203606525,0.484597884,0.221547465,0.51941884,0.706145348,0
0.288803741,0.139620139,0.278248889,0.019970394,0.42842388,0.298219284,0
0.114494561,0.048222342,0.182329047,0.42918839,0.162716903,0.611517437,0
0.447954739,0.48989348,0.088624151,0.017577199,0.93784822,0.106201349,0
0.202707123,0.254151051,0.364740951,0.372707204,0.456858174,0.737448156,0
0.394446097,0.116670048,0.220259953,0.080240007,0.511116145,0.300499959,0
0.213249587,0.188544384,0.394250965,0.415109158,0.401793971,0.809360123,0
0.194832161,0.239368271,0.17647097,0.338597625,0.434200432,0.515068596,0
0.040023126,0.123662905,0.415641352,0.435816493,0.163686031,0.851457846,0
0.359528361,0.322410391,0.233827991,0.174269903,0.681938751,0.408097894,0
0.006864335,0.449454141,0.23809131,0.026447999,0.456318476,0.264539309,0
0.449063837,0.016062509,0.432990473,0.298641336,0.465126345,0.731631809,0
0.178513301,0.329913334,0.30155269,0.255515306,0.508426635,0.557067996,0
0.477838149,0.274926553,0.292579501,0.466476748,0.752764703,0.759056249,0
0.074208392,0.294898133,0.19096184,0.379453899,0.369106525,0.570415739,0
0.23112609,0.138120947,0.43360663,0.24793073,0.369247037,0.68153736,0
0.407989174,0.093920143,0.367817618,0.256410187,0.501909317,0.624227805,0
0.006257688,0.318011931,0.173211623,0.355243202,0.324269619,0.528454825,0
0.292206105,0.106939993,0.112647245,0.164031785,0.399146098,0.27667903,0
0.200308304,0.309045217,0.077637326,0.20707064,0.509353521,0.284707967,0
0.364873815,0.145306071,0.420215486,0.394312385,0.510179886,0.814527871,0
0.123253765,0.396598412,0.083593631,0.216231659,0.519852176,0.29982529,0
0.472428359,0.404305372,0.148875903,0.04132778,0.876733731,0.190203684,0
0.009350015,0.211794391,0.2062922,0.421187379,0.221144406,0.62747958,0
0.182041484,0.253284993,0.401244035,0.034045523,0.435326477,0.435289558,0
0.281809521,0.369375946,0.406873621,0.231811708,0.651185467,0.638685329,0
0.264906077,0.099316501,0.178706506,0.403353428,0.364222578,0.582059934,0
0.388120407,0.490543912,0.129864143,0.161985135,0.878664319,0.291849278,0
0.43758545,0.289586016,0.242537756,0.087228605,0.727171466,0.329766361,0
0.442116257,0.183859365,0.380040332,0.260166177,0.625975623,0.640206509,0
0.407251232,0.126843431,0.444309758,0.165083874,0.534094663,0.609393632,0
0.460452115,0.362835251,0.319457257,0.22197286,0.823287366,0.541430117,0
0.231640789,0.441391676,0.356992262,0.018848502,0.673032465,0.375840764,0
0.216744988,0.207974028,0.064821747,0.034169458,0.059656038,0.098991205,1_2
0.401752896,0.498823124,0.396300023,0.219577959,0.90057602,0.615877981,0
0.138048964,0.482299341,0.108645572,0.409662958,0.620348305,0.518308529,0
0.220995474,0.076839765,0.064738051,0.368541291,0.297835239,0.433279341,0
0.189404709,0.324158247,0.149675457,0.401075489,0.513562955,0.550750946,0
0.495791602,0.332464703,0.037241126,0.429921003,0.828256304,0.467162129,0
0.441221281,0.412158998,0.232475004,0.055512416,0.853380278,0.28798742,0
0.002499628,0.145449788,0.066238071,0.000601336,0.147949416,0.066839407,0
0.412248868,0.301083124,0.343341073,0.46202854,0.713331993,0.805369613,0
0.144888897,0.332224992,0.363208835,0.005689727,0.477113889,0.368898563,0
0.047711907,0.450573613,0.341813176,0.432845012,0.498285519,0.774658188,0
0.163157668,0.283584866,0.327322358,0.139469365,0.446742534,0.466791723,0
0.302570282,0.043216154,0.263257614,0.106037306,0.345786436,0.36929492,0
0.129559685,0.36521905,0.162544267,0.337718725,0.494778735,0.500262992,0
0.07510301,0.045796892,0.192445468,0.456493685,0.120899903,0.648939153,0
0.045160914,0.062727213,0.375758149,0.370422663,0.107888127,0.746180812,0
0.358144416,0.103166987,0.189070548,0.176471008,0.461311403,0.365541556,0
0.453351364,0.369326022,0.326578186,0.029547975,0.822677385,0.356126161,0
0.040706283,0.287531102,0.446431253,0.446356592,0.328237385,0.892787846,0
0.007400344,0.177397006,0.399712634,0.212495399,0.18479735,0.612208033,0
0.26332884,0.015132492,0.056288089,0.047418995,0.278461332,0.103707084,0
0.248393709,0.255285956,0.123328682,0.392810669,0.503679666,0.516139351,0
0.321769842,0.265464877,0.475386632,0.154259254,0.587234719,0.629645886,0
0.490471174,0.476336063,0.356306026,0.114107044,0.966807237,0.47041307,0
0.032164859,0.340163542,0.231118805,0.45321953,0.372328401,0.684338335,0
0.042729668,0.090783961,0.377755513,0.236904278,0.133513628,0.614659791,0
0.316466428,0.411566135,0.471973785,0.47028699,0.728032563,0.942260776,0
0.184439833,0.32995187,0.002300474,0.07989072,0.514391704,0.082191194,0
0.158974585,0.22296447,0.386335611,0.047085566,0.381939054,0.433421177,0
0.480237352,0.061369806,0.07031922,0.177465253,0.541607158,0.247784473,0
0.095516873,0.335265877,0.157916866,0.32494131,0.43078275,0.482858176,0
0.059386902,0.159048099,0.330045369,0.080673436,0.218435,0.410718805,0
0.403846426,0.303652621,0.169994528,0.406176737,0.707499047,0.576171264,0
0.250572614,0.2154594,0.162273859,0.48574323,0.466032014,0.648017089,0
0.176666675,0.149403804,0.079017518,0.012810768,0.326070479,0.091828286,0
0.093546912,0.233112536,0.441518332,0.3465249,0.326659448,0.788043232,0
0.484017503,0.487257243,0.176791755,0.172198047,0.971274745,0.348989802,0
0.210339517,0.46126327,0.484478831,0.359768932,0.671602787,0.844247763,0
0.493643003,0.056883433,0.256121568,0.462385173,0.550526436,0.718506741,0
0.296449663,0.009317588,0.39782089,0.299897982,0.305767251,0.697718871,0
0.005942103,0.352815884,0.235411366,0.338740235,0.358757987,0.446412363,3_4
0.219274008,0.27207565,0.131474758,0.263330016,0.491349659,0.394804774,0
0.219644406,0.169835463,0.387360804,0.375544269,0.389479869,0.762905073,0
0.238249641,0.216185682,0.07214692,0.095222846,0.454435323,0.167369767,0
0.14983175,0.30027265,0.295881104,0.030490252,0.450104401,0.326371356,0
0.247731422,0.326628151,0.255903904,0.329902909,0.574359573,0.585806812,0
0.06594859,0.226914146,0.196265129,0.188556824,0.292862736,0.384821953,0
0.379545903,0.498311669,0.357229247,0.103754814,0.877857572,0.460984061,0
0.10629498,0.498468277,0.266653654,0.240962758,0.604763257,0.507616411,0
0.397017589,0.185314283,0.391137116,0.284500245,0.582331872,0.675637361,0
0.060801872,0.165050098,0.034145299,0.020112675,0.22585197,0.054257973,0
0.420162071,0.441742729,0.419557527,0.438608533,0.8619048,0.85816606,0
0.123003334,0.088947318,0.355578809,0.21821058,0.211950652,0.573789389,0
0.092467497,0.043261572,0.183173083,0.4271624,0.135729069,0.610335484,0
0.199817565,0.199810563,0.257018566,0.343383679,0.399628128,0.600402245,0
0.348130974,0.036237555,0.258785281,0.284999205,0.384368529,0.543784486,0
0.258791564,0.216439205,0.404954876,0.42324776,0.475230769,0.828202636,0
0.303881449,0.456292921,0.313127826,0.039663006,0.760174369,0.352790832,0
0.158762345,0.413746176,0.299045271,0.033506772,0.572508521,0.332552043,0
0.142280794,0.423075983,0.410678907,0.284840431,0.565356778,0.695519338,0
0.057928077,0.156952118,0.312849227,0.215304383,0.214880195,0.528153609,0
0.11389459,0.151366944,0.391104371,0.499297296,0.265261534,0.890401667,0
0.060555241,0.108882107,0.245319348,0.376496045,0.169437348,0.621815393,0
0.048551942,0.4137341,0.105811845,0.165201587,0.462286042,0.271013432,0
0.033626307,0.165015422,0.087582802,0.147251327,0.198641729,0.234834129,0
0.121811146,0.347556337,0.096948758,0.129689078,0.469367483,0.226637837,0
0.468070415,0.193317677,0.009359531,0.21517887,0.661388092,0.224538401,0
0.427906742,0.198099821,0.060535253,0.207808322,0.626006563,0.268343575,0
0.418158927,0.17336466,0.22468117,0.224255332,0.591523587,0.448936502,0
0.472766063,0.109235778,0.323145592,0.147235981,0.582001842,0.470381573,0
0.268802129,0.20690371,0.237058703,0.180851561,0.475705839,0.417910264,0
0.427408403,0.432009847,0.458110907,0.11905718,0.85941825,0.577168088,0
0.259233353,0.138545234,0.457993636,0.360752697,0.397778587,0.818746333,0
0.248880119,0.433599077,0.44742999,0.128170879,0.682479196,0.575600869,0
0.167608441,0.177100761,0.192787569,0.477298245,0.344709202,0.670085814,0
0.046221961,0.295757183,0.261002461,0.112226937,0.341979145,0.373229398,0
0.306640772,0.292931365,0.365004914,0.322939883,0.599572137,0.687944797,0
0.383706539,0.454571779,0.419805755,0.274236451,0.838278318,0.694042206,0
0.310025574,0.36754403,0.154245239,0.497326708,0.677569604,0.651571947,0
0.014132031,0.146466908,0.143516546,0.373748406,0.160598938,0.517264953,0
0.095484173,0.25303859,0.461303355,0.168872413,0.348522763,0.630175767,0
0.269938135,0.301167621,0.164017904,0.06384392,0.571105756,0.227861825,0
0.407352369,0.030381692,0.065285127,0.39116387,0.437734061,0.456448996,0
0.327471987,0.160882234,0.342111831,0.473033474,0.488354221,0.815145305,0
0.366902012,0.044413104,0.306258846,0.495592882,0.411315115,0.801851728,0
0.453611882,0.333020958,0.498609994,0.148373168,0.78663284,0.646983162,0
0.12138709,0.202456871,0.056495603,0.439691377,0.323843961,0.49618698,0
0.379867448,0.061895836,0.329129525,0.188288663,0.441763284,0.517418188,0
0.492908315,0.234583114,0.449912562,0.442294104,0.727491429,0.892206666,0
0.431132371,0.226803779,0.21739275,0.197996868,0.65793615,0.415389618,0
0.277398887,0.400947247,0.093305215,0.011904498,0.678346135,0.105209713,0
0.350751205,0.420077033,0.036926314,0.445244619,0.770828238,0.482170933,0
0.214480214,0.424460475,0.404964687,0.379897357,0.638940689,0.784862044,0
0.1037603,0.387485586,0.173606157,0.407756398,0.491245886,0.581362555,0
0.296423052,0.416952322,0.200875108,0.313928703,0.713375374,0.514803812,0
0.100876579,0.070543298,0.190132814,0.073393756,0.171419877,0.26352657,0
0.335048837,0.250687086,0.172048974,0.113317997,0.585735923,0.285366971,0
0.299914578,0.13903685,0.414797447,0.192826838,0.438951428,0.46425142,3_4
0.448451962,0.397901666,0.288914268,0.169771575,0.846353628,0.458685843,0
0.375819585,0.399272985,0.12637333,0.432914946,0.241732455,0.559288276,1_2
0.296987585,0.127098995,0.034438726,0.020658699,0.424086579,0.055097425,0
0.03961897,0.351164385,0.408955477,0.132041323,0.390783355,0.5409968,0
0.445484826,0.487744179,0.210800919,0.090736902,0.933229005,0.301537821,0
0.068826835,0.428915837,0.287012075,0.223594006,0.497742672,0.510606081,0
0.045522721,0.392974357,0.375123958,0.232426187,0.438497078,0.607550144,0
0.478518979,0.081847641,0.354698407,0.006699563,0.56036662,0.361397969,0
0.060502646,0.48547892,0.067680627,0.106004904,0.545981566,0.173685532,0
0.490555348,0.167330515,0.155599796,0.232804516,0.657885863,0.388404312,0
0.236196613,0.193408694,0.188439367,0.082300156,0.429605307,0.270739523,0
0.290182378,0.329413846,0.367455123,0.380812793,0.619596225,0.748267916,0
0.20275424,0.313683287,0.396192738,0.32560269,0.516437527,0.721795428,0
0.262379381,0.101544094,0.112230433,0.408016706,0.363923475,0.520247139,0
0.030983731,0.248641047,0.1448425,0.38477357,0.279624777,0.529616071,0
0.284794454,0.226102166,0.132417283,0.299709896,0.51089662,0.432127179,0
0.261362599,0.087343033,0.369550596,0.493424194,0.348705632,0.862974791,0
0.129720558,0.405198122,0.254431554,0.454383875,0.534918679,0.70881543,0
0.274010603,0.271991313,0.207255854,0.290640889,0.546001916,0.497896743,0
0.367354586,0.497889003,0.120815275,0.323320699,0.865243589,0.444135974,0
0.293710886,0.176944751,0.147254689,0.192090904,0.470655637,0.339345593,0
0.225686737,0.367538166,0.117212802,0.045636157,0.593224903,0.162848959,0
0.338244333,0.418757382,0.275090052,0.371176167,0.757001715,0.64626622,0
0.37823557,0.358999575,0.382528136,0.323627838,0.737235145,0.706155974,0
0.308335601,0.432546202,0.240615979,0.025484862,0.740881803,0.266100841,0
0.444257418,0.469995634,0.265040927,0.370298107,0.914253052,0.635339034,0
0.409989882,0.172815209,0.119176398,0.140272188,0.582805091,0.259448587,0
0.363779659,0.467518778,0.129522954,0.326447523,0.831298438,0.455970476,0
0.182176404,0.143601133,0.330590955,0.141149359,0.325777537,0.471740315,0
0.227054964,0.175333541,0.059091699,0.438717236,0.402388506,0.497808935,0
0.028480523,0.270218446,0.44095746,0.047088497,0.298698969,0.488045957,0
0.467698134,0.374975789,0.04067384,0.468940143,0.842673923,0.509613983,0
0.274805196,0.482795229,0.289641799,0.119065768,0.757600425,0.408707567,0
0.070680124,0.37320358,0.196453936,0.208586651,0.443883704,0.405040587,0
0.133947085,0.152293981,0.316477313,0.440778773,0.286241067,0.757256086,0
0.308860412,0.069279045,0.043350207,0.368014802,0.378139457,0.411365009,0
0.009803774,0.276800393,0.209127899,0.374537107,0.286604167,0.583665006,0
0.063525316,9.57E-05,0.311471478,0.411290889,0.063620985,0.722762367,0
0.130943861,0.375619603,0.31443303,0.033617505,0.506563464,0.348050535,0
0.313627225,0.4695756,0.444895426,0.065529485,0.783202825,0.510424911,0
0.235883217,0.011359986,0.087688385,0.308089488,0.247243203,0.395777873,0
0.206066124,0.025462185,0.439366199,0.326977686,0.231528309,0.766343885,0
0.209986215,0.397066264,0.445870577,0.160980197,0.607052479,0.606850773,0
0.208731932,0.135537588,0.393828789,0.378115653,0.272451236,0.771944441,1_2
0.357572121,0.028834475,0.09909213,0.071899359,0.386406596,0.186457518,3_4
0.093227383,0.064415098,0.295596585,0.097546719,0.157642481,0.393143304,0
0.271598023,0.121146606,0.363374208,0.491866261,0.392744629,0.855240469,0
0.154270909,0.049429306,0.250050142,0.428470988,0.203700216,0.67852113,0
0.03818365,0.087375262,0.28317777,0.068529477,0.125558912,0.351707248,0
0.083331245,0.477056754,0.312340005,0.47695818,0.560387999,0.789298185,0
0.222354089,0.082656902,0.280588219,0.360726772,0.305010991,0.64131499,0
0.358012478,0.120437564,0.369743559,0.058672267,0.478450041,0.428415826,0
0.197592878,0.221309596,0.043707669,0.33836162,0.418902475,0.382069289,0
0.105189214,0.064226587,0.452264617,0.068553786,0.1694158,0.520818403,0
0.448013244,0.146769343,0.342392715,0.16843096,0.594782587,0.510823674,0
0.474649145,0.109995574,0.308898542,0.158809599,0.584644718,0.467708142,0
0.141628782,0.489565727,0.150873875,0.261393449,0.63119451,0.412267324,0
0.419245415,0.40679848,0.361858545,0.128632966,0.826043895,0.490491511,0
0.409805469,0.038692424,0.381258525,0.143642123,0.448497893,0.43795173,3_4
0.032529084,0.056647387,0.207335741,0.277558384,0.089176471,0.484894125,0
0.006980961,0.09508575,0.051134133,0.16110945,0.102066711,0.212243583,0
0.210124155,0.326723258,0.088485482,0.041605799,0.536847413,0.130091281,0
0.312147827,0.407540731,0.475818619,0.322545887,0.719688559,0.798364506,0
0.45828989,0.394243064,0.225359955,0.323309172,0.852532953,0.548669127,0
0.283465972,0.069214061,0.052729967,0.260823814,0.352680033,0.313553781,0
0.103686922,0.303352181,0.416390421,0.086882942,0.407039104,0.503273363,0
0.273155048,0.309504293,0.318613807,0.347853891,0.582659341,0.666467698,0
0.29276745,0.358504692,0.441603854,0.152344225,0.651272142,0.593948079,0
0.150802097,0.144125484,0.189139479,0.037399164,0.29492758,0.226538643,0
0.104465098,0.435870892,0.176774615,0.265916659,0.54033599,0.442691274,0
0.438185198,0.240183311,0.193495384,0.386576743,0.678368509,0.580072127,0
0.448335114,0.390575227,0.187022672,0.054268671,0.838910341,0.241291344,0
0.492376679,0.469716006,0.441793461,0.135101837,0.962092685,0.576895297,0
0.18589005,0.429598045,0.222601862,0.331879818,0.615488096,0.55448168,0
0.300962851,0.471558424,0.084623771,0.486571932,0.772521276,0.571195703,0
0.038496856,0.123096055,0.096480776,0.423410348,0.16159291,0.519891124,0
0.012906049,0.240854961,0.035362516,0.409732192,0.253761011,0.445094708,0
0.189039329,0.465709763,0.270446774,0.297779899,0.654749092,0.568226673,0
0.145328091,0.424660474,0.15611849,0.373813022,0.569988565,0.529931512,0
